classifier,dataset,acc_mean,acc_std,train_time_in_sec_mean,train_time_in_sec_std,test_time_in_sec_mean,test_time_in_sec_std
STC-5,DistalPhalanxTW,0.6633093525179855,0.009544244001022741,2590.1400550365447,773.1182129520082,10.3111328125,1.8593881476862677
STC-9,DistalPhalanxTW,0.679136690647482,0.019623283017245842,3052.0154226303102,742.6549278036293,15.879138374328614,1.6688109508157234
STC-0,Earthquakes,0.7424460431654676,0.012377446427399469,1128.777564382553,112.87325108106835,91.2559760570526,57.29160946098402
STC-1,Earthquakes,0.7482014388489209,0.0,1139.438200378418,95.17431416598755,93.29509720802307,42.127983623895204
STC-2,Earthquakes,0.7482014388489209,0.0,1575.886379146576,325.7876901826348,89.23642315864564,45.22554433426567
STC-5,Earthquakes,0.7482014388489209,0.0,2740.485102415085,752.0465614276657,70.86487002372742,29.164367081456074
STC-9,Earthquakes,0.7482014388489209,0.0,3154.1909806728363,759.6419153528934,50.105001831054686,30.95163458022803
STC-0,DiatomSizeReduction,0.7869281045751635,0.09966838089698173,50.98339467048645,5.541456877411795,61.592793464660645,16.562920821051843
STC-1,DiatomSizeReduction,0.9032679738562092,0.02808176609011872,53.175601959228516,5.986243489961074,56.00254650115967,8.863707291822038
STC-2,DiatomSizeReduction,0.8366013071895424,0.05301777723051828,81.27480502128601,15.655597477151344,86.19135513305665,15.17873344640454
STC-5,DiatomSizeReduction,0.9431372549019608,0.026192764587599823,138.2794500350952,42.41875428160735,128.0799665927887,63.768051214904624
STC-9,DiatomSizeReduction,0.9516339869281045,0.012639921310989356,3602.1990627765654,2.3195441261961007,63.12354507446289,11.69554258920525
STC,ArrowHead,0.7462857142857142,0.025707935723890258,3617.3549645900725,0.839804970070161,82.69654479026795,4.7738991001220255
STC-0,Beef,0.4666666666666667,0.036514837167011066,251.208012676239,39.04749928634319,34.7828625202179,14.054865309422487
STC-1,Beef,0.44000000000000006,0.04898979485566354,218.36548461914063,24.69457972795634,30.187927341461183,11.806541583257813
STC-2,Beef,0.5133333333333333,0.06531972647421806,365.27175574302674,80.75576458948316,47.966881895065306,15.651789811325015
STC-5,Beef,0.6066666666666667,0.04898979485566355,619.459432220459,212.04686115414077,65.43550062179565,30.45763180804594
STC-9,Beef,0.6933333333333334,0.08000000000000003,3651.211865520477,8.554039298017143,53.79884624481201,4.165740167052447
STC,Coffee,1.0,0.0,3609.7527284622192,0.9411761792787402,9.748597240447998,0.9267493069840329
STC,BirdChicken,0.86,0.09695359714832658,3621.955806541443,1.7742538500280773,21.893553733825684,1.7710632044997514
STC,BeetleFly,0.78,0.05099019513592786,3625.5395945072173,0.45547457013630055,25.41519227027893,0.4312862907131413
STC,CBF,0.946,0.007323225357015154,3602.562638092041,0.0725407154659674,74.26584701538086,2.129666800798536
STC,Car,0.77,0.06182412330330468,3658.543016242981,3.1430779186620206,58.37172784805298,2.99778841553153
STC,DistalPhalanxOutlineAgeGroup,0.7683453237410072,0.005383679693199918,3686.9509472846985,3.9616216324824607,30.079496908187867,1.461355844898202
